Run started at:  2/13/2009 2:35:42 PM
Event	Real Time (min)	Lifetime (microsec)
1080	   626.62	 3.2790
1081	   628.98	 0.5250
1082	   629.38	 2.1050
1083	   629.49	 0.3990
1084	   630.37	 0.1300
1085	   630.44	 1.0800
1086	   630.88	 1.1410
1087	   630.92	 1.3090
1088	   631.11	 1.5600
1089	   631.46	 0.1400
1090	   631.67	 0.2200
1091	   632.53	 3.3700
1092	   634.39	 2.2180
1093	   635.28	 6.0100
1094	   636.93	 4.2200
1095	   636.95	 4.9080
1096	   637.02	 1.4800
1097	   638.75	 2.0600
1098	   639.47	 0.2300
1099	   639.54	 2.9730
1100	   640.72	 1.1500
1101	   641.39	 0.7210
1102	   641.52	 0.1700
1103	   641.77	 2.6800
1104	   641.96	 2.0410
1105	   642.12	 5.7900
1106	   642.58	 4.0900
1107	   643.40	 8.0900
1108	   643.42	 1.7200
1109	   643.97	 0.5910
1110	   644.07	 5.0990
1111	   644.85	 0.1100
1112	   645.44	 1.5700
1113	   646.08	 3.9910
1114	   646.75	 4.8990
1115	   647.03	 2.0700
1116	   647.82	 3.0790
1117	   648.41	 7.9600
1118	   649.50	 3.5900
1119	   650.16	 0.2690
1120	   650.35	 1.4100
1121	   650.40	 0.6590
1122	   650.71	11.8610
1123	   651.05	 0.3300
1124	   651.24	16.8600
1125	   651.55	 4.9200
1126	   652.02	 0.6970
1127	   652.13	 0.1400
1128	   652.30	 2.4900
1129	   654.33	 4.6800
1130	   654.59	 3.9790
1131	   655.78	 0.2300
1132	   657.16	 0.1890
1133	   657.73	 0.2200
1134	   657.82	 0.3020
1135	   658.13	 5.6780
1136	   659.20	 2.5990
1137	   659.58	 2.1500
1138	   660.72	 2.6510
1139	   660.76	 2.6200
1140	   661.18	 1.4690
1141	   661.67	 3.2990
1142	   662.01	 0.1500
1143	   662.23	 1.2200
1144	   663.48	 2.3290
1145	   663.67	 1.0100
1146	   663.99	 0.8030
1147	   664.15	 7.2390
1148	   664.45	 3.3670
1149	   664.66	 0.9500
1150	   664.87	 0.5590
1151	   665.21	 5.0150
1152	   665.56	 4.2300
1153	   666.27	 0.2640
1154	   666.33	 0.2110
1155	   666.67	 0.3380
1156	   666.74	 1.4000
1157	   667.28	 2.4080
1158	   667.97	 1.7820
1159	   668.43	 2.4700
1160	   670.76	 4.6690
1161	   670.93	 0.3910
1162	   671.02	 0.3100
1163	   671.24	11.6300
1164	   672.52	 6.1590
1165	   673.16	 0.9190
1166	   673.23	 0.5900
1167	   673.37	 1.3300
1168	   673.41	 0.9000
1169	   674.09	 1.7630
1170	   674.99	 0.1230
1171	   675.20	 0.5100
1172	   675.22	 0.2020
1173	   676.60	 0.1650
1174	   677.11	 8.0310
1175	   677.96	 5.0870
1176	   678.29	 0.5000
1177	   679.38	 5.3900
1178	   680.55	 0.5900
1179	   680.68	 1.6990
1180	   682.20	 0.1600
1181	   683.83	12.4800
1182	   684.61	 3.2150
1183	   685.46	 1.7400
1184	   685.60	 0.3110
1185	   685.66	 4.5900
1186	   686.23	 6.1590
1187	   686.32	 0.6040
1188	   687.05	 3.3460
1189	   687.34	 2.5870
1190	   688.61	 5.4600
1191	   688.65	 1.0530
1192	   689.16	 0.1990
1193	   689.35	 0.8880
1194	   689.62	 0.8420
1195	   689.76	 2.7300
1196	   690.32	10.5800
1197	   691.43	 1.3130
1198	   691.45	 1.7900
1199	   691.76	 2.4800
1200	   692.15	 4.1130
1201	   692.39	 0.3510
1202	   693.51	 1.2400
1203	   694.10	 0.7400
1204	   695.06	 1.2200
1205	   695.12	 4.9050
1206	   695.19	 0.4710
1207	   695.65	 0.1200
1208	   696.51	 2.6560
1209	   696.68	 2.8810
1210	   696.94	16.4110
1211	   696.96	 1.8210
1212	   697.43	 8.8010
1213	   699.91	 1.4200
1214	   700.70	 1.1900
1215	   701.21	 3.0800
1216	   701.55	 2.0300
1217	   701.69	 2.6070
1218	   704.49	 1.7600
1219	   706.37	 0.3110
1220	   706.77	 0.6270
1221	   706.81	14.9900
1222	   707.30	 0.1290
1223	   707.36	 2.2300
1224	   707.61	 0.6020
1225	   707.89	 4.5200
1226	   708.19	 1.7890
1227	   708.42	 4.4800
1228	   710.08	 0.2900
1229	   710.47	 0.4700
1230	   710.51	 0.1120
1231	   710.75	 2.6800
1232	   711.84	 0.3680
1233	   712.60	 0.1520
1234	   712.84	11.4830
1235	   713.03	 4.0800
1236	   713.82	 1.2480
1237	   714.48	 0.4790
1238	   715.43	 2.9340
1239	   715.51	 0.1510
1240	   716.32	 4.3710
1241	   717.14	 3.5690
1242	   717.25	 3.9300
1243	   717.77	 0.7870
1244	   720.52	 1.8200
1245	   720.86	 4.5000
1246	   722.05	 1.9770
1247	   722.29	 6.9830
1248	   722.68	 2.8320
1249	   723.57	 1.7740
1250	   724.16	 1.4000
1251	   724.42	 5.6180
1252	   724.61	 1.8080
1253	   724.90	 0.1600
1254	   725.02	 0.1800
1255	   725.48	 8.9200
1256	   726.60	 0.6100
1257	   726.66	 0.1610
1258	   726.82	 3.0110
1259	   727.86	 3.8420
1260	   728.53	17.5390
1261	   728.96	 0.2280
1262	   729.15	 6.9200
1263	   729.25	 0.1530
1264	   730.24	 1.5810
1265	   730.85	 1.6800
1266	   730.97	 5.2700
1267	   731.43	 0.5500
1268	   731.45	 0.9700
1269	   731.56	 0.6500
1270	   733.02	 0.2820
1271	   734.86	 0.7300
1272	   735.14	12.3300
1273	   735.18	 0.1950
1274	   736.07	 3.7960
1275	   736.16	 2.3390
1277	   738.51	 0.5300
1278	   739.63	 4.3590
1279	   740.67	 2.6900
1280	   740.96	 3.2000
1281	   741.49	 2.5750
1282	   742.70	 0.4520
1283	   743.40	 1.9700
1284	   743.69	 3.4410
1285	   744.37	 2.6300
1286	   744.39	 2.9100
1287	   745.01	 2.6270
1288	   745.07	 0.3900
1289	   745.31	 0.8450
1290	   745.62	 1.7700
1291	   745.79	 0.3400
1292	   745.95	 2.9100
1293	   746.32	 0.1200
1294	   746.39	 0.9840
1295	   746.89	 0.3800
1296	   747.21	 3.2390
1297	   747.23	 1.3510
1298	   747.75	 2.5200
1299	   748.45	 0.9590
1300	   748.57	 0.1200
1301	   748.76	 9.7500
1302	   748.91	 3.0300
1303	   750.36	 0.9190
1304	   750.83	14.8000
1305	   750.92	11.9680
1306	   752.68	 3.0910
1307	   752.85	 0.2720
1308	   752.99	 0.2300
1309	   754.24	12.8190
1310	   755.19	 2.0060
1311	   755.30	 3.9890
1312	   755.97	 0.1190
1313	   756.13	 0.2610
1314	   756.29	 2.7900
1315	   757.03	 6.8800
1316	   757.55	 1.9800
1317	   757.72	 4.4480
1318	   757.98	 1.3000
1319	   758.37	 1.0500
1320	   760.20	 2.8400
1321	   760.69	 2.9090
1322	   761.50	 1.1540
1323	   761.72	 2.5450
1324	   762.11	 0.5300
1325	   764.02	 3.6060
1326	   764.10	 1.8400
1327	   764.65	 0.1200
1328	   764.99	 0.4400
1329	   765.85	 3.1500
1330	   766.21	 0.2380
1331	   766.90	 1.2090
1332	   767.38	 7.5000
1333	   768.12	 0.8200
1334	   768.51	 0.9920
1335	   768.60	 3.1700
1336	   768.90	 2.7300
1337	   770.30	 0.1400
1338	   770.80	 0.3300
1339	   771.08	 3.4010
1340	   771.85	 1.3820
1341	   771.92	 4.4400
1342	   772.10	 0.2300
1343	   773.37	 4.2150
1344	   775.08	 0.3010
1345	   775.64	 2.2500
1346	   775.68	 1.5140
1347	   777.11	 6.5900
1348	   777.55	16.8860
1349	   777.80	13.7410
1350	   778.58	 0.1400
1351	   779.79	11.3280
1352	   779.97	 0.5360
1353	   780.21	 3.2800
1354	   780.35	 0.6810
1355	   780.41	 0.1300
1356	   780.55	 0.7100
1357	   780.77	 1.2820
1358	   780.98	 0.1410
1359	   781.15	 0.2390
1360	   782.46	11.2400
1361	   782.48	 0.8890
1362	   782.74	 6.9120
1363	   783.15	 0.7300
1364	   783.19	16.3370
1365	   783.28	 0.5400
1366	   783.33	 6.2370
1367	   784.09	 1.1220
1368	   784.21	 2.2710
1369	   784.65	 8.1200
1370	   784.81	11.2130
1371	   786.30	 2.9600
1372	   786.39	 3.5580
1373	   786.42	 0.1290
1374	   786.54	 1.1600
1375	   787.88	 3.2480
1376	   788.07	 0.1410
1377	   788.36	 3.4900
1378	   789.52	 0.8900
1379	   789.59	 4.8900
1380	   790.15	 2.2000
1381	   790.22	 0.1160
1382	   790.71	 0.1200
1383	   790.74	 2.2920
1384	   791.71	 1.3300
1385	   792.35	 1.7590
1386	   792.41	 0.8580
1388	   793.14	 0.3840
1389	   793.54	 0.8600
1390	   793.93	 0.2910
1391	   794.17	 0.2220
1392	   795.17	13.3980
1393	   796.07	 3.9940
1394	   796.81	 2.1020
1395	   797.15	 1.6360
1396	   797.81	 0.8900
1397	   799.67	 1.0400
1398	   799.76	 0.1580
1399	   800.45	 5.2810
1400	   802.63	 5.0200
1401	   802.77	 0.5990
1402	   802.86	 0.1170
1403	   803.35	 0.1990
1404	   804.51	 0.2600
1405	   804.75	 0.1210
1406	   805.07	 0.3290
1407	   807.17	 2.9420
1408	   807.56	 0.1710
1409	   808.31	 0.6050
1410	   808.49	 0.5600
1411	   808.75	 0.9180
1412	   810.49	 0.2510
1413	   812.37	 4.0380
1414	   813.16	 1.6880
1415	   813.38	 0.2810
1417	   813.57	 0.4100
1418	   814.70	 0.1110
1419	   816.74	 2.2320
1420	   817.72	 5.7790
1421	   817.76	 3.2660
1422	   817.85	 2.7860
1423	   819.66	 3.2000
1424	   819.77	 6.2400
1425	   821.54	 0.4020
1426	   822.02	 2.6800
1427	   823.23	 7.4620
1428	   823.92	 0.7500
1429	   824.08	 1.4960
1430	   824.16	 2.8300
1431	   824.61	 2.2930
1432	   825.93	 0.1300
1433	   826.30	11.3330
1434	   826.44	 2.5840
1435	   827.72	 0.3380
1436	   828.78	 0.7620
1437	   828.97	 1.5400
1438	   829.17	 0.1490
1439	   829.66	 1.8410
1440	   829.80	 0.8700
1441	   830.86	 1.3200
1442	   831.67	 1.7370
1443	   834.63	 4.5480
1444	   835.29	 0.2400
1445	   835.68	 1.8400
1446	   835.74	 0.1900
1447	   835.79	 4.0500
1448	   836.25	 1.0900
1449	   837.14	 0.4600
1450	   839.22	 6.1310
1451	   839.48	 6.7700
1452	   840.25	 7.6000
1453	   840.46	 0.1900
1454	   840.57	 1.2870
1455	   844.50	 0.2300
1456	   844.57	 0.1200
1457	   844.81	 1.2700
1458	   845.30	 3.0990
1459	   845.58	 2.3000
1460	   845.83	 0.3100
1461	   845.86	 0.4160
1462	   846.01	 0.1200
1463	   846.14	 4.3770
1464	   846.59	 0.6510
1465	   846.67	 0.4200
1466	   847.29	 1.2010
1467	   847.88	 1.6810
1468	   847.96	 0.2730
1469	   848.88	 1.5900
1470	   849.92	 3.7600
1471	   850.82	 1.8840
1472	   851.32	 0.9800
1473	   851.80	 1.9700
1474	   851.94	 0.1110
1475	   852.01	 3.1790
1476	   852.32	 4.4290
1477	   853.56	 2.0800
1478	   856.64	 3.1100
1479	   857.11	 0.5120
1480	   857.13	 0.9890
1481	   857.59	 5.7000
1482	   858.78	 0.2490
1484	   859.46	 8.4020
1485	   860.02	 0.1310
1486	   860.07	 0.4370
1487	   860.40	 3.3120
1488	   860.72	 0.6230
1489	   860.81	 3.1570
1490	   861.89	11.6400
1491	   862.76	 0.7710
1492	   863.00	 0.1300
1493	   863.02	 1.7980
1494	   863.63	 4.6210
1495	   863.79	 0.6600
1496	   866.01	 0.3500
1497	   866.35	 4.3300
1498	   866.43	 0.1530
1499	   866.82	 2.1700
1500	   866.91	 3.8400
1501	   867.45	 2.3300
1502	   867.80	 3.6700
1503	   869.31	 0.2010
1504	   870.51	 1.6590
1505	   871.48	 5.1800
1506	   873.48	 0.4000
1507	   873.68	 1.6590
1508	   875.22	 3.0140
1509	   875.30	 7.4350
1510	   875.36	 0.6610
1511	   875.44	 2.3610
1512	   875.72	 0.1690
1513	   876.18	 1.3200
1514	   876.38	 0.3780
1515	   876.42	 2.8730
1516	   876.53	 1.0100
1517	   876.97	 9.5240
1518	   877.13	 1.3900
1519	   878.47	 1.6210
1520	   878.89	 1.5990
1521	   880.82	 1.2200
1522	   881.23	 0.8010
1523	   883.44	 3.5570
1524	   883.65	14.4560
1525	   884.55	 0.4820
1526	   887.08	 2.2570
1527	   887.64	 0.8600
1528	   887.78	 1.9490
1529	   887.90	 0.1380
1530	   890.73	 0.1200
1531	   890.91	 1.1100
1532	   891.82	 2.4980
1533	   892.17	 0.6890
1534	   893.55	 4.9100
1535	   894.02	 0.8800
1536	   894.41	 2.7270
1537	   894.57	 0.6490
1538	   895.44	 0.4100
1539	   896.12	 2.0890
1540	   897.35	 0.8430
1541	   897.99	 1.0810
1542	   898.48	 0.9000
1543	   898.77	 2.4890
1544	   899.01	 0.1830
1545	   899.62	 0.2800
1546	   899.88	 2.1800
1547	   900.63	 1.8490
1548	   901.52	 0.5000
1549	   901.95	 2.1800
1550	   902.02	 0.4480
1551	   902.04	 2.8410
1552	   902.89	 1.1700
1553	   903.91	 7.4500
1554	   905.14	 0.3700
1555	   905.86	 1.2700
1556	   907.87	 1.8170
1557	   908.18	 0.3700
1558	   908.82	 0.1290
1559	   909.80	 1.7100
1560	   910.47	 2.7820
1561	   910.74	 0.1380
1562	   911.08	 2.3210
1563	   911.27	 3.4480
1564	   912.50	 0.2200
1565	   912.52	 0.1900
1566	   913.01	 1.5690
1567	   913.32	 0.1110
1568	   913.76	12.0400
1569	   913.85	 0.1530
1570	   914.00	 7.3300
1571	   914.51	 1.0800
1572	   914.78	 0.7150
1573	   915.84	 0.4570
1574	   916.62	 4.4200
1575	   917.02	 2.1970
1576	   917.46	 0.2100
1577	   919.01	 1.1700
1578	   920.60	 5.3100
1579	   920.66	10.1100
1580	   921.06	 2.8830
1581	   921.40	 0.7500
1582	   921.59	 0.4900
1583	   922.70	 1.0200
1584	   922.82	 2.9800
1585	   923.06	 1.0580
1586	   923.27	 0.5800
1587	   923.29	 2.1000
1588	   924.12	 2.0300
1589	   924.36	 3.1330
1590	   924.43	 0.8800
1591	   924.61	 3.2900
1592	   926.12	 0.4000
1593	   928.04	 0.4200
1594	   930.02	 0.1360
1595	   930.14	 5.1100
1596	   930.78	 0.1160
1597	   931.22	 0.7510
1598	   931.38	 0.8290
1599	   931.72	 0.3530
1600	   932.25	 0.2210
1601	   932.85	 0.3300
1602	   933.91	 0.1600
1603	   934.47	 3.8820
1604	   934.73	 0.4430
1605	   934.75	 3.0500
1606	   936.31	16.9920
1607	   937.77	12.8200
1608	   938.01	 4.7600
1609	   939.28	 2.7410
1610	   940.18	 0.1200
1611	   940.77	 3.0700
1612	   941.88	 1.4650
1613	   941.90	 1.7300
1614	   943.16	 0.3320
1615	   943.25	16.6790
1616	   943.29	 0.2600
1617	   943.54	 2.8790
1618	   944.15	 3.6270
1619	   944.89	 0.2400
1620	   944.97	 0.2900
1621	   945.09	 1.1500
1622	   946.72	 0.6260
1623	   946.74	 1.4100
1624	   946.98	 3.0100
1625	   947.89	 0.1140
1626	   948.51	 0.9580
1627	   949.94	 1.9150
1628	   950.54	 0.8800
1629	   951.05	 2.3710
1630	   951.34	 5.8010
1631	   951.48	 0.5460
1632	   952.74	 1.1400
1633	   953.00	 1.4070
1634	   954.47	 4.8510
1635	   954.93	 0.9380
1636	   954.98	 0.8530
1637	   955.24	 2.6670
1638	   955.31	 7.4370
1639	   955.74	 3.7720
1640	   955.99	 1.0930
1641	   956.90	 2.0480
1642	   957.48	 0.2300
1643	   958.39	11.7000
1644	   958.59	 0.1400
1645	   959.82	10.5700
1646	   961.95	 0.6780
1647	   963.10	 0.9600
1648	   963.20	 3.1010
1649	   964.32	10.7230
1650	   964.69	 4.9640
1651	   965.47	 0.3600
1652	   965.84	 2.0920
1653	   967.00	 0.5510
1654	   968.18	 4.8470
1655	   968.25	 4.8420
1656	   968.77	 0.3600
1657	   970.05	 0.6090
1658	   970.51	 1.7910
1659	   970.55	 0.5370
1660	   970.60	 3.5720
1661	   970.63	 1.4100
1662	   970.80	10.8200
1663	   971.31	 0.5640
1664	   971.61	 7.6100
1665	   971.79	 1.9690
1666	   971.84	 1.3800
1667	   972.25	12.9300
1668	   972.56	 2.8490
1669	   972.86	 0.7800
1670	   973.15	 2.5530
1671	   973.86	 1.5890
1672	   977.34	14.7630
1673	   978.80	 2.2270
1674	   978.86	 9.8120
1675	   979.13	 6.9690
1676	   979.32	 6.5940
1677	   979.93	 0.7510
1678	   980.57	 0.3490
1679	   981.12	 1.9100
1680	   981.26	 3.8440
1681	   982.04	 0.2400
1682	   982.06	 0.2160
1683	   982.27	 0.1690
1684	   985.55	 1.0010
1685	   986.21	 0.1200
1686	   986.50	 3.1210
1687	   986.70	 7.3200
1688	   988.00	 4.1900
1689	   988.25	 5.1000
1690	   989.08	 4.0920
1691	   989.18	 3.2720
1692	   989.89	13.1000
1693	   990.13	 3.3500
1694	   992.26	 0.3080
1695	   992.82	 5.6500
1696	   993.72	 5.5830
1697	   994.16	15.8400
1698	   994.22	 0.3200
1699	   994.59	 3.8210
1700	   995.84	 1.0300
1701	   995.91	 0.6710
1702	   996.08	 0.2500
1703	   996.59	 1.4300
1704	   997.03	 2.6400
1705	   998.00	 0.5700
1706	   999.61	 3.8200
1707	  1000.07	 0.4300
1708	  1000.48	 4.3760
1709	  1003.09	17.2770
1710	  1004.73	 3.1270
1711	  1006.08	 0.2980
1712	  1006.30	 0.5300
1713	  1006.69	 8.4310
1714	  1009.67	 0.9280
1715	  1009.78	 2.2700
1716	  1011.20	 1.7790
1717	  1011.33	 3.2800
1718	  1011.80	 1.9540
1719	  1011.96	 1.4620
1720	  1012.73	 1.3500
1721	  1013.11	 0.6350
1722	  1013.66	 3.4500
1723	  1014.42	 5.2420
1724	  1014.85	 0.1420
1725	  1014.97	 0.6600
1726	  1014.99	 1.7310
1727	  1015.38	 0.7580
1728	  1015.59	 0.3700
1729	  1015.98	 1.3700
1730	  1016.67	 1.2600
1731	  1016.88	14.0520
1732	  1016.98	 1.3500
1733	  1017.16	 0.1700
1734	  1017.86	 0.1710
1735	  1017.90	 2.6700
1736	  1018.73	 2.4000
1737	  1019.22	 2.9150
1738	  1020.08	 1.0950
1739	  1020.28	 0.8110
1740	  1020.64	 1.2610
1741	  1021.03	 0.2800
1742	  1021.17	 4.4000
1743	  1021.28	 2.4340
1744	  1022.20	 0.4710
1745	  1022.24	 2.1320
1746	  1022.75	 1.0070
1747	  1023.24	 0.2060
1748	  1023.31	 3.0600
1749	  1023.53	 0.6990
1750	  1023.93	13.8920
1751	  1023.96	 5.2170
1752	  1024.24	 4.9950
1753	  1025.75	 2.4230
1754	  1026.05	 4.2510
1755	  1027.16	 5.6760
1756	  1027.92	 4.1890
1757	  1029.00	 4.1210
1758	  1030.69	 2.1100
1760	  1031.99	 2.2080
1761	  1032.41	 2.0970
1762	  1034.64	 1.8300
1763	  1035.95	 0.1400
1764	  1037.14	 0.1470
1765	  1037.36	 0.2290
1766	  1037.82	 0.5010
1767	  1038.90	 1.1110
1768	  1043.26	 1.7300
1769	  1043.65	 4.7790
1770	  1043.83	 1.3000
1771	  1044.33	 2.4930
1772	  1044.89	 0.1130
1773	  1046.95	 2.3600
1774	  1049.92	 0.1370
1775	  1049.94	 0.4480
1776	  1050.58	 0.2480
1777	  1050.77	 8.4320
1778	  1051.23	 0.7810
1779	  1052.17	 0.5000
1780	  1052.19	 5.8190
1781	  1053.47	 2.3520
1782	  1053.54	 7.9280
1783	  1054.53	 2.4840
1784	  1055.77	 2.4510
1785	  1056.03	 2.7590
1786	  1056.65	13.5100
1787	  1056.86	 0.1710
1788	  1057.43	 7.6840
1789	  1057.74	 0.1600
1790	  1057.76	 1.2520
1791	  1058.19	 2.9700
1792	  1058.56	 1.2660
1793	  1059.13	 0.9110
1794	  1060.56	 3.4310
1795	  1061.80	 1.2740
1796	  1062.64	 0.2430
1797	  1063.57	 0.2020
1798	  1063.98	 5.8990
1799	  1065.65	 2.7270
1800	  1066.18	 1.0100
1801	  1066.98	 2.5000
1802	  1067.46	 2.7430
1803	  1068.23	 1.4280
1804	  1068.86	 0.4300
1805	  1069.38	 2.7800
1806	  1070.16	 0.1100
1807	  1070.40	 0.7320
1808	  1070.96	 1.5900
1809	  1072.42	 0.7700
1810	  1072.97	 1.4190
1811	  1074.13	 2.3210
1812	  1074.46	 0.5140
1813	  1075.38	11.4840
1814	  1075.99	10.4170
1815	  1076.11	 4.5100
1816	  1076.32	 0.1410
1817	  1076.41	 6.6790
1818	  1077.13	 3.8930
1819	  1077.37	 2.2810
1820	  1077.61	 1.6510
1821	  1079.32	 0.2060
1822	  1080.01	 2.9300
1823	  1080.84	 0.2480
1824	  1081.44	 2.8200
1825	  1082.08	 1.9200
1826	  1082.42	 4.0300
1827	  1082.61	 4.7400
1828	  1082.95	 0.3300
1829	  1083.64	 0.1120
1830	  1084.72	 2.0040
1831	  1085.18	 0.8330
1832	  1085.28	 0.6200
1833	  1087.08	 2.1300
1834	  1087.44	 0.9790
1835	  1088.43	 0.8000
1836	  1089.79	 1.4300
1837	  1090.66	 5.3300
1838	  1090.90	 0.1170
1839	  1090.96	 2.4900
1840	  1091.48	 0.5210
1841	  1092.02	 0.1230
1842	  1092.26	 1.0700
1843	  1092.82	 4.6500
1844	  1093.76	 0.1200
1845	  1093.87	 0.3390
1846	  1094.54	 4.8600
1847	  1094.61	 2.3460
1848	  1095.44	 3.8500
1849	  1096.81	 3.0300
1850	  1097.12	 3.8370
1851	  1098.25	 8.3800
1852	  1098.87	10.6200
1853	  1099.11	 3.3600
1854	  1101.12	 0.1400
1855	  1101.44	 1.1500
1856	  1102.17	 1.0790
1857	  1103.41	 0.1700
1858	  1103.65	 0.2800
1859	  1103.96	 2.7320
1860	  1104.67	 0.7360
1861	  1104.81	 2.6400
1862	  1105.05	 2.3000
1863	  1105.60	 5.0890
1864	  1105.83	 3.1500
1865	  1107.30	 0.4600
1866	  1107.54	 8.9100
1867	  1107.85	 0.1200
1868	  1108.04	15.1810
1869	  1108.08	 1.3210
1870	  1108.34	 0.2360
1871	  1110.80	 0.1410
1872	  1110.89	 5.6810
1873	  1111.72	 1.7810
1874	  1112.28	 0.1400
1875	  1112.37	14.0900
1876	  1113.23	 1.0100
1877	  1113.48	 3.3510
1878	  1113.67	17.5570
1879	  1114.23	 0.5190
1880	  1115.84	 0.8550
1881	  1117.92	 0.2330
1882	  1118.52	 2.5390
1883	  1119.05	 0.1700
1884	  1119.07	16.7600
1885	  1120.90	 0.1190
1886	  1121.40	 5.5010
1887	  1121.54	 3.1060
1888	  1121.62	 4.6620
1889	  1121.66	 0.2800
1890	  1121.91	 0.4200
1891	  1123.56	 0.7100
1892	  1124.66	 0.3100
1893	  1125.12	 2.1900
1894	  1125.28	 0.9230
1895	  1125.84	15.8600
1896	  1126.11	 1.2000
1897	  1126.38	 6.3500
1898	  1126.94	 0.1400
1899	  1127.65	 2.4100
1900	  1127.70	 0.3740
1901	  1129.08	 0.1500
1902	  1129.62	 0.3100
1903	  1129.72	 1.9090
1904	  1130.57	 0.3480
1905	  1130.87	 1.9500
1906	  1131.06	 0.7390
1907	  1131.12	 2.8820
1908	  1131.64	 0.1500
1909	  1131.87	 2.3000
1910	  1132.29	 2.8120
1911	  1132.53	 2.8820
1912	  1132.56	 7.5000
1913	  1134.08	 2.4710
1915	  1134.79	 0.3000
1916	  1136.20	 1.6300
1917	  1136.24	 1.2220
1918	  1136.52	 0.1220
1919	  1136.89	 0.9300
1920	  1137.06	 1.9400
1921	  1137.19	17.7320
1922	  1139.01	 0.6000
1923	  1140.41	 0.3010
1924	  1140.71	 0.9500
1925	  1142.02	 0.7100
1926	  1142.91	 2.1420
1927	  1143.25	 0.3910
1928	  1143.34	 0.9600
1929	  1143.68	11.1490
1931	  1144.75	 0.8220
1932	  1145.55	 5.9190
1933	  1145.63	 0.8530
1934	  1146.90	 2.7100
